original_probability,new_probability,confidence_diff,original_class,class_change,no_features,nsamples,explainer,time,important_columns,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10
0.73909605,0.67896694,0.060129106,1,False,3,100,lime,0.18302392959594727,76,69,64,75,26,73,74,70,38,32,1
0.73909605,0.5158822,0.22321385,1,False,4,100,lime,0.17901086807250977,76,69,64,75,26,73,74,70,38,32,1
0.73909605,0.52273273,0.21636331,1,False,5,100,lime,0.17314839363098145,76,69,64,75,26,73,74,70,38,32,1
0.73909605,0.60615534,0.13294071,1,False,6,100,lime,0.16878771781921387,76,69,64,75,26,73,74,70,38,32,1
0.73909605,0.631875,0.10722107,1,False,7,100,lime,0.17308497428894043,76,69,64,75,26,73,74,70,38,32,1
0.73909605,0.6430576,0.09603846,1,False,8,100,lime,0.1668853759765625,76,69,64,75,26,73,74,70,38,32,1
0.73909605,0.6404399,0.09865612,1,False,9,100,lime,0.18253159523010254,76,69,64,75,26,73,74,70,38,32,1
0.73909605,0.6356318,0.103464246,1,False,10,100,lime,0.1845073699951172,76,69,64,75,26,73,74,70,38,32,1
1.0,1.0,0.0,1,False,0,100,lime,0.27727365493774414,69,76,75,31,58,44,74,36,70,38,72
1.0,1.0,0.0,1,False,1,100,lime,0.37544775009155273,69,76,75,31,58,44,74,36,70,38,72
1.0,1.0,0.0,1,False,2,100,lime,0.23537254333496094,69,76,75,31,58,44,74,36,70,38,72
1.0,1.0,0.0,1,False,3,100,lime,0.2453441619873047,69,76,75,31,58,44,74,36,70,38,72
1.0,1.0,0.0,1,False,4,100,lime,0.23736786842346191,69,76,75,31,58,44,74,36,70,38,72
1.0,1.0,0.0,1,False,5,100,lime,0.2114863395690918,69,76,75,31,58,44,74,36,70,38,72
1.0,1.0,0.0,1,False,6,100,lime,0.20466351509094238,69,76,75,31,58,44,74,36,70,38,72
1.0,1.0,0.0,1,False,7,100,lime,0.18967747688293457,69,76,75,31,58,44,74,36,70,38,72
1.0,1.0,0.0,1,False,8,100,lime,0.18204665184020996,69,76,75,31,58,44,74,36,70,38,72
1.0,1.0,0.0,1,False,9,100,lime,0.17636346817016602,69,76,75,31,58,44,74,36,70,38,72
1.0,1.0,0.0,1,False,10,100,lime,0.18323874473571777,69,76,75,31,58,44,74,36,70,38,72
0.88924444,0.88924444,0.0,1,False,0,100,lime,0.30318641662597656,75,69,76,70,72,12,26,31,73,28,22
0.88924444,0.8775984,0.011646032,1,False,1,100,lime,0.22838926315307617,75,69,76,70,72,12,26,31,73,28,22
0.88924444,0.85327077,0.035973668,1,False,2,100,lime,0.2063732147216797,75,69,76,70,72,12,26,31,73,28,22
0.88924444,0.81548506,0.07375938,1,False,3,100,lime,0.19450640678405762,75,69,76,70,72,12,26,31,73,28,22
0.88924444,0.8017387,0.08750576,1,False,4,100,lime,0.18869352340698242,75,69,76,70,72,12,26,31,73,28,22
0.88924444,0.7856537,0.10359073,1,False,5,100,lime,0.1865837574005127,75,69,76,70,72,12,26,31,73,28,22
0.88924444,0.7838287,0.10541576,1,False,6,100,lime,0.18410229682922363,75,69,76,70,72,12,26,31,73,28,22
0.88924444,0.7774733,0.11177117,1,False,7,100,lime,0.16840434074401855,75,69,76,70,72,12,26,31,73,28,22
0.88924444,0.773078,0.11616641,1,False,8,100,lime,0.1705644130706787,75,69,76,70,72,12,26,31,73,28,22
0.88924444,0.7641837,0.12506074,1,False,9,100,lime,0.18501687049865723,75,69,76,70,72,12,26,31,73,28,22
0.88924444,0.76202476,0.12721968,1,False,10,100,lime,0.2011737823486328,75,69,76,70,72,12,26,31,73,28,22
0.99999845,0.99999845,0.0,1,False,0,100,lime,0.2812066078186035,76,69,75,25,72,28,73,23,29,1,70
0.99999845,0.99998856,9.894371e-06,1,False,1,100,lime,0.19562387466430664,76,69,75,25,72,28,73,23,29,1,70
0.99999845,0.99985206,0.00014638901,1,False,2,100,lime,0.19447994232177734,76,69,75,25,72,28,73,23,29,1,70
0.99999845,0.96508014,0.03491831,1,False,3,100,lime,0.19946670532226562,76,69,75,25,72,28,73,23,29,1,70
0.99999845,0.97944045,0.020558,1,False,4,100,lime,0.20268917083740234,76,69,75,25,72,28,73,23,29,1,70
0.99999845,0.22225542,0.77774304,1,True,5,100,lime,0.19210290908813477,76,69,75,25,72,28,73,23,29,1,70
0.99999845,0.22920634,0.7707921,1,True,6,100,lime,0.1805717945098877,76,69,75,25,72,28,73,23,29,1,70
0.99999845,0.0904929,0.90950555,1,True,7,100,lime,0.17701435089111328,76,69,75,25,72,28,73,23,29,1,70
0.99999845,0.10474189,0.8952566,1,True,8,100,lime,0.17936944961547852,76,69,75,25,72,28,73,23,29,1,70
0.99999845,0.111137845,0.8888606,1,True,9,100,lime,0.1754753589630127,76,69,75,25,72,28,73,23,29,1,70
0.99999845,0.11098014,0.8890183,1,True,10,100,lime,0.17418575286865234,76,69,75,25,72,28,73,23,29,1,70
0.7206053,0.7206053,0.0,1,False,0,100,lime,0.24029994010925293,76,75,69,73,30,35,38,18,72,45,52
0.7206053,0.6823986,0.038206697,1,False,1,100,lime,0.21145391464233398,76,75,69,73,30,35,38,18,72,45,52
0.7206053,0.6216901,0.09891522,1,False,2,100,lime,0.36911630630493164,76,75,69,73,30,35,38,18,72,45,52
0.7206053,0.46522966,0.25537565,1,True,3,100,lime,0.18911957740783691,76,75,69,73,30,35,38,18,72,45,52
0.7206053,0.58200365,0.13860166,1,False,4,100,lime,0.19213461875915527,76,75,69,73,30,35,38,18,72,45,52
0.7206053,0.5778245,0.14278084,1,False,5,100,lime,0.17548704147338867,76,75,69,73,30,35,38,18,72,45,52
0.7206053,0.5760572,0.14454812,1,False,6,100,lime,0.17838168144226074,76,75,69,73,30,35,38,18,72,45,52
0.7206053,0.5740463,0.146559,1,False,7,100,lime,0.16632699966430664,76,75,69,73,30,35,38,18,72,45,52
0.7206053,0.58172923,0.13887608,1,False,8,100,lime,0.21240520477294922,76,75,69,73,30,35,38,18,72,45,52
0.7206053,0.6088647,0.11174059,1,False,9,100,lime,0.2373638153076172,76,75,69,73,30,35,38,18,72,45,52
0.7206053,0.6082001,0.11240524,1,False,10,100,lime,0.21845054626464844,76,75,69,73,30,35,38,18,72,45,52
0.9999995,0.9999995,0.0,1,False,0,100,lime,0.3121652603149414,69,75,70,72,34,73,74,47,7,26,12
0.9999995,0.999997,2.503395e-06,1,False,1,100,lime,0.22750091552734375,69,75,70,72,34,73,74,47,7,26,12
0.9999995,0.99998426,1.5258789e-05,1,False,2,100,lime,0.20243191719055176,69,75,70,72,34,73,74,47,7,26,12
0.9999995,0.9990509,0.0009486079,1,False,3,100,lime,0.209456205368042,69,75,70,72,34,73,74,47,7,26,12
0.9999995,0.9027336,0.0972659,1,False,4,100,lime,0.28027820587158203,69,75,70,72,34,73,74,47,7,26,12
0.9999995,0.9030901,0.096909404,1,False,5,100,lime,0.21667957305908203,69,75,70,72,34,73,74,47,7,26,12
0.9999995,0.6151103,0.38488925,1,False,6,100,lime,0.21307778358459473,69,75,70,72,34,73,74,47,7,26,12
0.9999995,0.61768997,0.38230956,1,False,7,100,lime,0.20445537567138672,69,75,70,72,34,73,74,47,7,26,12
0.9999995,0.60210794,0.39789158,1,False,8,100,lime,0.2060234546661377,69,75,70,72,34,73,74,47,7,26,12
0.9999995,0.60067296,0.39932656,1,False,9,100,lime,0.2053992748260498,69,75,70,72,34,73,74,47,7,26,12
0.9999995,0.60598886,0.39401066,1,False,10,100,lime,0.18508028984069824,69,75,70,72,34,73,74,47,7,26,12
1.0,1.0,0.0,1,False,0,100,lime,0.2718062400817871,76,75,69,72,13,71,74,73,62,70,30
1.0,1.0,0.0,1,False,1,100,lime,0.21816182136535645,76,75,69,72,13,71,74,73,62,70,30
1.0,1.0,0.0,1,False,2,100,lime,0.20457196235656738,76,75,69,72,13,71,74,73,62,70,30
1.0,1.0,0.0,1,False,3,100,lime,0.19134140014648438,76,75,69,72,13,71,74,73,62,70,30
1.0,1.0,0.0,1,False,4,100,lime,0.1939988136291504,76,75,69,72,13,71,74,73,62,70,30
1.0,1.0,0.0,1,False,5,100,lime,0.19943809509277344,76,75,69,72,13,71,74,73,62,70,30
1.0,0.999913,8.702278e-05,1,False,6,100,lime,0.20717930793762207,76,75,69,72,13,71,74,73,62,70,30
1.0,0.99687445,0.0031255484,1,False,7,100,lime,0.18852591514587402,76,75,69,72,13,71,74,73,62,70,30
1.0,0.9391153,0.060884714,1,False,8,100,lime,0.18297863006591797,76,75,69,72,13,71,74,73,62,70,30
1.0,0.93989754,0.060102463,1,False,9,100,lime,0.1875,76,75,69,72,13,71,74,73,62,70,30
1.0,0.8870434,0.11295658,1,False,10,100,lime,0.20246005058288574,76,75,69,72,13,71,74,73,62,70,30
0.89098936,0.89098936,0.0,1,False,0,100,lime,0.28870177268981934,75,76,69,73,27,44,72,21,70,39,15
0.89098936,0.8846727,0.006316662,1,False,1,100,lime,0.20665669441223145,75,76,69,73,27,44,72,21,70,39,15
0.89098936,0.87112474,0.019864619,1,False,2,100,lime,0.3497285842895508,75,76,69,73,27,44,72,21,70,39,15
0.89098936,0.8561872,0.03480214,1,False,3,100,lime,0.19758176803588867,75,76,69,73,27,44,72,21,70,39,15
0.89098936,0.83269864,0.05829072,1,False,4,100,lime,0.1849384307861328,75,76,69,73,27,44,72,21,70,39,15
0.89098936,0.82826245,0.062726915,1,False,5,100,lime,0.17998790740966797,75,76,69,73,27,44,72,21,70,39,15
0.89098936,0.8279598,0.06302959,1,False,6,100,lime,0.17954277992248535,75,76,69,73,27,44,72,21,70,39,15
0.89098936,0.7914117,0.099577665,1,False,7,100,lime,0.20345854759216309,75,76,69,73,27,44,72,21,70,39,15
0.89098936,0.79953295,0.09145641,1,False,8,100,lime,0.20983672142028809,75,76,69,73,27,44,72,21,70,39,15
0.89098936,0.7709312,0.12005818,1,False,9,100,lime,0.20544862747192383,75,76,69,73,27,44,72,21,70,39,15
0.89098936,0.7691141,0.121875286,1,False,10,100,lime,0.21143507957458496,75,76,69,73,27,44,72,21,70,39,15
0.970794,0.970794,0.0,1,False,0,100,lime,0.31017017364501953,76,69,74,73,28,30,39,70,17,15,33
0.970794,0.960987,0.00980705,1,False,1,100,lime,0.22356700897216797,76,69,74,73,28,30,39,70,17,15,33
0.970794,0.9479251,0.022868931,1,False,2,100,lime,0.2165544033050537,76,69,74,73,28,30,39,70,17,15,33
0.970794,0.9303524,0.040441632,1,False,3,100,lime,0.20221805572509766,76,69,74,73,28,30,39,70,17,15,33
0.970794,0.91418725,0.05660677,1,False,4,100,lime,0.18835067749023438,76,69,74,73,28,30,39,70,17,15,33
0.970794,0.9131207,0.057673335,1,False,5,100,lime,0.18123793601989746,76,69,74,73,28,30,39,70,17,15,33
0.970794,0.9125093,0.0582847,1,False,6,100,lime,0.17800211906433105,76,69,74,73,28,30,39,70,17,15,33
0.970794,0.91170573,0.05908829,1,False,7,100,lime,0.17498517036437988,76,69,74,73,28,30,39,70,17,15,33
0.970794,0.88822556,0.08256847,1,False,8,100,lime,0.17785286903381348,76,69,74,73,28,30,39,70,17,15,33
0.970794,0.8916492,0.079144835,1,False,9,100,lime,0.18739867210388184,76,69,74,73,28,30,39,70,17,15,33
0.970794,0.6691989,0.30159515,1,False,10,100,lime,0.1769721508026123,76,69,74,73,28,30,39,70,17,15,33
0.7537844,0.7537844,0.0,1,False,0,100,lime,0.23585748672485352,76,69,36,73,70,37,12,1,45,39,74
0.7537844,0.74156415,0.0122202635,1,False,1,100,lime,0.1973552703857422,76,69,36,73,70,37,12,1,45,39,74
0.7537844,0.73605466,0.01772976,1,False,2,100,lime,0.18625926971435547,76,69,36,73,70,37,12,1,45,39,74
0.7537844,0.7353447,0.01843971,1,False,3,100,lime,0.18481135368347168,76,69,36,73,70,37,12,1,45,39,74
0.7537844,0.7287455,0.025038898,1,False,4,100,lime,0.18681001663208008,76,69,36,73,70,37,12,1,45,39,74
0.7537844,0.72223926,0.031545162,1,False,5,100,lime,0.17410826683044434,76,69,36,73,70,37,12,1,45,39,74
0.7537844,0.7209136,0.03287083,1,False,6,100,lime,0.1780240535736084,76,69,36,73,70,37,12,1,45,39,74
0.7537844,0.7209306,0.03285384,1,False,7,100,lime,0.17405343055725098,76,69,36,73,70,37,12,1,45,39,74
0.7537844,0.7051151,0.04866934,1,False,8,100,lime,0.18420720100402832,76,69,36,73,70,37,12,1,45,39,74
0.7537844,0.70491713,0.048867285,1,False,9,100,lime,0.17226076126098633,76,69,36,73,70,37,12,1,45,39,74
0.7537844,0.7040017,0.049782693,1,False,10,100,lime,0.1756296157836914,76,69,36,73,70,37,12,1,45,39,74
0.96965665,0.96965665,0.0,1,False,0,100,lime,0.24274253845214844,76,69,59,34,60,73,74,72,33,52,28
0.96965665,0.95939946,0.0102571845,1,False,1,100,lime,0.20244860649108887,76,69,59,34,60,73,74,72,33,52,28
0.96965665,0.9421837,0.027472973,1,False,2,100,lime,0.362030029296875,76,69,59,34,60,73,74,72,33,52,28
0.96965665,0.9422439,0.027412772,1,False,3,100,lime,0.1956310272216797,76,69,59,34,60,73,74,72,33,52,28
0.96965665,0.9413524,0.02830422,1,False,4,100,lime,0.19635224342346191,76,69,59,34,60,73,74,72,33,52,28
0.96965665,0.941977,0.027679622,1,False,5,100,lime,0.1911299228668213,76,69,59,34,60,73,74,72,33,52,28
0.96965665,0.914915,0.05474162,1,False,6,100,lime,0.18446016311645508,76,69,59,34,60,73,74,72,33,52,28
0.96965665,0.89881307,0.07084358,1,False,7,100,lime,0.17365455627441406,76,69,59,34,60,73,74,72,33,52,28
0.96965665,0.8875736,0.08208305,1,False,8,100,lime,0.18338489532470703,76,69,59,34,60,73,74,72,33,52,28
0.96965665,0.88542503,0.084231615,1,False,9,100,lime,0.17341852188110352,76,69,59,34,60,73,74,72,33,52,28
0.96965665,0.8820481,0.087608576,1,False,10,100,lime,0.18274188041687012,76,69,59,34,60,73,74,72,33,52,28
1.0,1.0,0.0,1,False,0,100,lime,0.2562861442565918,76,69,73,72,74,70,35,71,23,55,60
1.0,1.0,0.0,1,False,1,100,lime,0.19973158836364746,76,69,73,72,74,70,35,71,23,55,60
1.0,1.0,0.0,1,False,2,100,lime,0.20239853858947754,76,69,73,72,74,70,35,71,23,55,60
1.0,1.0,0.0,1,False,3,100,lime,0.23081088066101074,76,69,73,72,74,70,35,71,23,55,60
1.0,1.0,0.0,1,False,4,100,lime,0.2373652458190918,76,69,73,72,74,70,35,71,23,55,60
1.0,1.0,0.0,1,False,5,100,lime,0.2133934497833252,76,69,73,72,74,70,35,71,23,55,60
1.0,1.0,0.0,1,False,6,100,lime,0.21333765983581543,76,69,73,72,74,70,35,71,23,55,60
1.0,1.0,0.0,1,False,7,100,lime,0.22140717506408691,76,69,73,72,74,70,35,71,23,55,60
1.0,0.9444257,0.055574298,1,False,8,100,lime,0.23748517036437988,76,69,73,72,74,70,35,71,23,55,60
1.0,0.94328964,0.056710362,1,False,9,100,lime,0.24235033988952637,76,69,73,72,74,70,35,71,23,55,60
1.0,0.9438129,0.056187093,1,False,10,100,lime,0.209059476852417,76,69,73,72,74,70,35,71,23,55,60
0.77175224,0.77175224,0.0,1,False,0,100,lime,0.28211379051208496,69,76,70,73,37,17,72,30,36,27,48
0.77175224,0.7077187,0.06403357,1,False,1,100,lime,0.22043299674987793,69,76,70,73,37,17,72,30,36,27,48
0.77175224,0.5481015,0.22365075,1,False,2,100,lime,0.20744848251342773,69,76,70,73,37,17,72,30,36,27,48
0.77175224,0.5731752,0.19857705,1,False,3,100,lime,0.21245312690734863,69,76,70,73,37,17,72,30,36,27,48
0.77175224,0.60278875,0.16896349,1,False,4,100,lime,0.19313502311706543,69,76,70,73,37,17,72,30,36,27,48
0.77175224,0.6022494,0.16950285,1,False,5,100,lime,0.19447755813598633,69,76,70,73,37,17,72,30,36,27,48
0.77175224,0.61706614,0.1546861,1,False,6,100,lime,0.20445513725280762,69,76,70,73,37,17,72,30,36,27,48
0.77175224,0.6380983,0.13365394,1,False,7,100,lime,0.2038407325744629,69,76,70,73,37,17,72,30,36,27,48
0.77175224,0.63854223,0.13321,1,False,8,100,lime,0.18735384941101074,69,76,70,73,37,17,72,30,36,27,48
0.77175224,0.63936263,0.1323896,1,False,9,100,lime,0.18724870681762695,69,76,70,73,37,17,72,30,36,27,48
0.77175224,0.64881295,0.12293929,1,False,10,100,lime,0.178147554397583,69,76,70,73,37,17,72,30,36,27,48
1.0,1.0,0.0,1,False,0,100,lime,0.24725961685180664,76,75,69,73,72,74,70,24,31,40,39
1.0,1.0,0.0,1,False,1,100,lime,0.1946425437927246,76,75,69,73,72,74,70,24,31,40,39
1.0,1.0,0.0,1,False,2,100,lime,0.18346047401428223,76,75,69,73,72,74,70,24,31,40,39
1.0,1.0,0.0,1,False,3,100,lime,0.3333609104156494,76,75,69,73,72,74,70,24,31,40,39
1.0,1.0,0.0,1,False,4,100,lime,0.18533945083618164,76,75,69,73,72,74,70,24,31,40,39
1.0,1.0,0.0,1,False,5,100,lime,0.19088268280029297,76,75,69,73,72,74,70,24,31,40,39
1.0,1.0,0.0,1,False,6,100,lime,0.18126344680786133,76,75,69,73,72,74,70,24,31,40,39
1.0,1.0,0.0,1,False,7,100,lime,0.180830717086792,76,75,69,73,72,74,70,24,31,40,39
1.0,1.0,0.0,1,False,8,100,lime,0.17293190956115723,76,75,69,73,72,74,70,24,31,40,39
1.0,1.0,0.0,1,False,9,100,lime,0.1784825325012207,76,75,69,73,72,74,70,24,31,40,39
1.0,1.0,0.0,1,False,10,100,lime,0.16800618171691895,76,75,69,73,72,74,70,24,31,40,39
0.61609477,0.61609477,0.0,1,False,0,100,lime,0.2366621494293213,69,75,76,72,74,16,70,3,12,47,0
0.61609477,0.59952396,0.016570807,1,False,1,100,lime,0.1820690631866455,69,75,76,72,74,16,70,3,12,47,0
0.61609477,0.5778627,0.038232088,1,False,2,100,lime,0.18772363662719727,69,75,76,72,74,16,70,3,12,47,0
0.61609477,0.54460317,0.0714916,1,False,3,100,lime,0.18403148651123047,69,75,76,72,74,16,70,3,12,47,0
0.61609477,0.53844315,0.07765162,1,False,4,100,lime,0.17473173141479492,69,75,76,72,74,16,70,3,12,47,0
0.61609477,0.5315027,0.084592044,1,False,5,100,lime,0.172501802444458,69,75,76,72,74,16,70,3,12,47,0
0.61609477,0.537578,0.07851678,1,False,6,100,lime,0.16764283180236816,69,75,76,72,74,16,70,3,12,47,0
0.61609477,0.54078096,0.07531381,1,False,7,100,lime,0.1804792881011963,69,75,76,72,74,16,70,3,12,47,0
0.61609477,0.535593,0.080501795,1,False,8,100,lime,0.20644855499267578,69,75,76,72,74,16,70,3,12,47,0
0.61609477,0.5315941,0.08450067,1,False,9,100,lime,0.19019818305969238,69,75,76,72,74,16,70,3,12,47,0
0.61609477,0.5210944,0.095000386,1,False,10,100,lime,0.1942274570465088,69,75,76,72,74,16,70,3,12,47,0
0.6483362,0.6483362,0.0,1,False,0,100,lime,0.2535877227783203,75,69,76,41,62,73,31,40,70,66,16
0.6483362,0.6038915,0.04444468,1,False,1,100,lime,0.21142029762268066,75,69,76,41,62,73,31,40,70,66,16
0.6483362,0.50340223,0.14493394,1,False,2,100,lime,0.18539190292358398,75,69,76,41,62,73,31,40,70,66,16
0.6483362,0.40861169,0.23972449,1,True,3,100,lime,0.19000625610351562,75,69,76,41,62,73,31,40,70,66,16
0.6483362,0.40621248,0.2421237,1,True,4,100,lime,0.17748665809631348,75,69,76,41,62,73,31,40,70,66,16
0.6483362,0.40430158,0.24403459,1,True,5,100,lime,0.18112516403198242,75,69,76,41,62,73,31,40,70,66,16
0.6483362,0.4148118,0.23352438,1,True,6,100,lime,0.18000364303588867,75,69,76,41,62,73,31,40,70,66,16
0.6483362,0.41626623,0.23206994,1,True,7,100,lime,0.17754125595092773,75,69,76,41,62,73,31,40,70,66,16
0.6483362,0.41442597,0.2339102,1,True,8,100,lime,0.17482256889343262,75,69,76,41,62,73,31,40,70,66,16
0.6483362,0.42238438,0.22595179,1,True,9,100,lime,0.17287158966064453,75,69,76,41,62,73,31,40,70,66,16
0.6483362,0.4097331,0.23860309,1,True,10,100,lime,0.169952392578125,75,69,76,41,62,73,31,40,70,66,16
0.8477892,0.8477892,0.0,1,False,0,100,lime,0.26085615158081055,76,69,75,70,74,73,32,10,1,11,12
0.8477892,0.8180157,0.029773533,1,False,1,100,lime,0.22240662574768066,76,69,75,70,74,73,32,10,1,11,12
0.8477892,0.7794286,0.06836063,1,False,2,100,lime,0.20442748069763184,76,69,75,70,74,73,32,10,1,11,12
0.8477892,0.7531402,0.09464902,1,False,3,100,lime,0.34089088439941406,76,69,75,70,74,73,32,10,1,11,12
0.8477892,0.7454526,0.102336645,1,False,4,100,lime,0.18746542930603027,76,69,75,70,74,73,32,10,1,11,12
0.8477892,0.74380213,0.1039871,1,False,5,100,lime,0.1906261444091797,76,69,75,70,74,73,32,10,1,11,12
0.8477892,0.743379,0.10441023,1,False,6,100,lime,0.19422221183776855,76,69,75,70,74,73,32,10,1,11,12
0.8477892,0.7432663,0.10452294,1,False,7,100,lime,0.18526530265808105,76,69,75,70,74,73,32,10,1,11,12
0.8477892,0.7391771,0.10861212,1,False,8,100,lime,0.19452476501464844,76,69,75,70,74,73,32,10,1,11,12
0.8477892,0.73329043,0.114498794,1,False,9,100,lime,0.19747161865234375,76,69,75,70,74,73,32,10,1,11,12
0.8477892,0.73055446,0.11723477,1,False,10,100,lime,0.20064115524291992,76,69,75,70,74,73,32,10,1,11,12
0.8801673,0.8801673,0.0,1,False,0,100,lime,0.2610454559326172,69,75,70,43,72,73,35,32,66,13,28
0.8801673,0.8297287,0.050438583,1,False,1,100,lime,0.19448113441467285,69,75,70,43,72,73,35,32,66,13,28
0.8801673,0.7256611,0.1545062,1,False,2,100,lime,0.20147991180419922,69,75,70,43,72,73,35,32,66,13,28
0.8801673,0.7159892,0.16417813,1,False,3,100,lime,0.21507000923156738,69,75,70,43,72,73,35,32,66,13,28
0.8801673,0.7152684,0.16489893,1,False,4,100,lime,0.21643996238708496,69,75,70,43,72,73,35,32,66,13,28
0.8801673,0.7217625,0.15840483,1,False,5,100,lime,0.21338963508605957,69,75,70,43,72,73,35,32,66,13,28
0.8801673,0.73210794,0.14805937,1,False,6,100,lime,0.21040821075439453,69,75,70,43,72,73,35,32,66,13,28
0.8801673,0.7316821,0.14848518,1,False,7,100,lime,0.2044534683227539,69,75,70,43,72,73,35,32,66,13,28
0.8801673,0.73109096,0.14907634,1,False,8,100,lime,0.2161555290222168,69,75,70,43,72,73,35,32,66,13,28
0.8801673,0.72543234,0.15473497,1,False,9,100,lime,0.20644879341125488,69,75,70,43,72,73,35,32,66,13,28
0.8801673,0.7291122,0.1510551,1,False,10,100,lime,0.22040772438049316,69,75,70,43,72,73,35,32,66,13,28
0.811816,0.811816,0.0,1,False,0,100,lime,0.33510541915893555,75,69,76,31,36,72,70,73,9,52,32
0.811816,0.75258994,0.059226036,1,False,1,100,lime,0.23449444770812988,75,69,76,31,36,72,70,73,9,52,32
0.811816,0.59924704,0.21256894,1,False,2,100,lime,0.22636866569519043,75,69,76,31,36,72,70,73,9,52,32
0.811816,0.3076019,0.50421405,1,True,3,100,lime,0.2185683250427246,75,69,76,31,36,72,70,73,9,52,32
0.811816,0.30495742,0.5068586,1,True,4,100,lime,0.20163822174072266,75,69,76,31,36,72,70,73,9,52,32
0.811816,0.3094372,0.5023788,1,True,5,100,lime,0.1896045207977295,75,69,76,31,36,72,70,73,9,52,32
0.811816,0.42035195,0.39146402,1,True,6,100,lime,0.17713475227355957,75,69,76,31,36,72,70,73,9,52,32
0.811816,0.46937016,0.34244582,1,True,7,100,lime,0.18049979209899902,75,69,76,31,36,72,70,73,9,52,32
0.811816,0.49567902,0.31613696,1,True,8,100,lime,0.19345808029174805,75,69,76,31,36,72,70,73,9,52,32
0.811816,0.49333808,0.3184779,1,True,9,100,lime,0.198469877243042,75,69,76,31,36,72,70,73,9,52,32
0.811816,0.51961064,0.29220533,1,False,10,100,lime,0.19536066055297852,75,69,76,31,36,72,70,73,9,52,32
1.0,1.0,0.0,1,False,0,100,lime,0.2730247974395752,75,69,76,70,73,74,72,58,37,17,34
1.0,1.0,0.0,1,False,1,100,lime,0.22440004348754883,75,69,76,70,73,74,72,58,37,17,34
1.0,1.0,0.0,1,False,2,100,lime,0.20545363426208496,75,69,76,70,73,74,72,58,37,17,34
1.0,1.0,0.0,1,False,3,100,lime,0.362015962600708,75,69,76,70,73,74,72,58,37,17,34
1.0,1.0,0.0,1,False,4,100,lime,0.18247747421264648,75,69,76,70,73,74,72,58,37,17,34
1.0,1.0,0.0,1,False,5,100,lime,0.18417024612426758,75,69,76,70,73,74,72,58,37,17,34
1.0,1.0,0.0,1,False,6,100,lime,0.174055814743042,75,69,76,70,73,74,72,58,37,17,34
1.0,1.0,0.0,1,False,7,100,lime,0.17395877838134766,75,69,76,70,73,74,72,58,37,17,34
1.0,1.0,0.0,1,False,8,100,lime,0.16633868217468262,75,69,76,70,73,74,72,58,37,17,34
1.0,1.0,0.0,1,False,9,100,lime,0.17156481742858887,75,69,76,70,73,74,72,58,37,17,34
1.0,1.0,0.0,1,False,10,100,lime,0.18127989768981934,75,69,76,70,73,74,72,58,37,17,34
1.0,1.0,0.0,1,False,0,100,lime,0.26909780502319336,76,75,36,40,70,72,74,38,30,73,68
1.0,1.0,0.0,1,False,1,100,lime,0.19244170188903809,76,75,36,40,70,72,74,38,30,73,68
1.0,1.0,0.0,1,False,2,100,lime,0.181535005569458,76,75,36,40,70,72,74,38,30,73,68
1.0,1.0,0.0,1,False,3,100,lime,0.18259453773498535,76,75,36,40,70,72,74,38,30,73,68
1.0,1.0,0.0,1,False,4,100,lime,0.1764812469482422,76,75,36,40,70,72,74,38,30,73,68
1.0,1.0,0.0,1,False,5,100,lime,0.17309856414794922,76,75,36,40,70,72,74,38,30,73,68
1.0,1.0,0.0,1,False,6,100,lime,0.16827607154846191,76,75,36,40,70,72,74,38,30,73,68
1.0,1.0,0.0,1,False,7,100,lime,0.20650267601013184,76,75,36,40,70,72,74,38,30,73,68
1.0,1.0,0.0,1,False,8,100,lime,0.24135327339172363,76,75,36,40,70,72,74,38,30,73,68
1.0,1.0,0.0,1,False,9,100,lime,0.2234046459197998,76,75,36,40,70,72,74,38,30,73,68
1.0,1.0,0.0,1,False,10,100,lime,0.21143269538879395,76,75,36,40,70,72,74,38,30,73,68
0.74445486,0.74445486,0.0,1,False,0,100,lime,0.3121793270111084,69,75,76,73,27,72,70,45,43,46,1
0.74445486,0.72220665,0.022248209,1,False,1,100,lime,0.2124321460723877,69,75,76,73,27,72,70,45,43,46,1
0.74445486,0.67234737,0.072107494,1,False,2,100,lime,0.24731731414794922,69,75,76,73,27,72,70,45,43,46,1
0.74445486,0.5689913,0.17546356,1,False,3,100,lime,0.2968709468841553,69,75,76,73,27,72,70,45,43,46,1
0.74445486,0.6270948,0.117360055,1,False,4,100,lime,0.2323436737060547,69,75,76,73,27,72,70,45,43,46,1
0.74445486,0.62559974,0.11885512,1,False,5,100,lime,0.2206556797027588,69,75,76,73,27,72,70,45,43,46,1
0.74445486,0.6452102,0.099244654,1,False,6,100,lime,0.20709943771362305,69,75,76,73,27,72,70,45,43,46,1
0.74445486,0.66722894,0.07722592,1,False,7,100,lime,0.1912367343902588,69,75,76,73,27,72,70,45,43,46,1
0.74445486,0.66668886,0.077766,1,False,8,100,lime,0.18227791786193848,69,75,76,73,27,72,70,45,43,46,1
0.74445486,0.665772,0.07868284,1,False,9,100,lime,0.17148923873901367,69,75,76,73,27,72,70,45,43,46,1
0.74445486,0.6655587,0.078896165,1,False,10,100,lime,0.1844782829284668,69,75,76,73,27,72,70,45,43,46,1
