original_probability,new_probability,confidence_diff,original_class,class_change,no_features,nsamples,explainer,time,important_columns,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10
0.8208845,0.80871254,0.012171984,1,False,7,auto,lime,0.1964740753173828,46,44,43,35,41,40,39,36,32,31,34
0.8208845,0.80424964,0.016634881,1,False,8,auto,lime,0.19411754608154297,46,44,43,35,41,40,39,36,32,31,34
0.8208845,0.79851824,0.022366285,1,False,9,auto,lime,0.19571352005004883,46,44,43,35,41,40,39,36,32,31,34
0.8208845,0.7919707,0.028913856,1,False,10,auto,lime,0.17760872840881348,46,44,43,35,41,40,39,36,32,31,34
0.75826156,0.75826156,0.0,1,False,0,auto,lime,1.2165770530700684,46,41,40,35,43,37,44,34,32,31,30
0.75826156,0.75764,0.00062155724,1,False,1,auto,lime,0.20965003967285156,46,41,40,35,43,37,44,34,32,31,30
0.75826156,0.7549736,0.003287971,1,False,2,auto,lime,0.19783592224121094,46,41,40,35,43,37,44,34,32,31,30
0.75826156,0.75167763,0.006583929,1,False,3,auto,lime,0.1912097930908203,46,41,40,35,43,37,44,34,32,31,30
0.75826156,0.7441646,0.014096975,1,False,4,auto,lime,0.18192410469055176,46,41,40,35,43,37,44,34,32,31,30
0.75826156,0.74252707,0.015734494,1,False,5,auto,lime,0.1868433952331543,46,41,40,35,43,37,44,34,32,31,30
0.75826156,0.7364281,0.02183348,1,False,6,auto,lime,0.1895003318786621,46,41,40,35,43,37,44,34,32,31,30
0.75826156,0.7344616,0.023799956,1,False,7,auto,lime,0.1877288818359375,46,41,40,35,43,37,44,34,32,31,30
0.75826156,0.7223669,0.035894632,1,False,8,auto,lime,0.183671236038208,46,41,40,35,43,37,44,34,32,31,30
0.75826156,0.7107997,0.047461867,1,False,9,auto,lime,0.17781400680541992,46,41,40,35,43,37,44,34,32,31,30
0.75826156,0.6989883,0.059273243,1,False,10,auto,lime,0.1876540184020996,46,41,40,35,43,37,44,34,32,31,30
0.83731496,0.83731496,0.0,1,False,0,auto,lime,1.116499900817871,46,41,40,35,43,34,33,38,42,31,30
0.83731496,0.83691716,0.0003978014,1,False,1,auto,lime,0.2124316692352295,46,41,40,35,43,34,33,38,42,31,30
0.83731496,0.8353811,0.0019338727,1,False,2,auto,lime,0.1994619369506836,46,41,40,35,43,34,33,38,42,31,30
0.83731496,0.8318167,0.00549829,1,False,3,auto,lime,0.18686437606811523,46,41,40,35,43,34,33,38,42,31,30
0.83731496,0.823813,0.013501942,1,False,4,auto,lime,0.18889260292053223,46,41,40,35,43,34,33,38,42,31,30
0.83731496,0.8225667,0.014748275,1,False,5,auto,lime,0.1856093406677246,46,41,40,35,43,34,33,38,42,31,30
0.83731496,0.8114763,0.025838673,1,False,6,auto,lime,0.18322205543518066,46,41,40,35,43,34,33,38,42,31,30
0.83731496,0.7989259,0.038389087,1,False,7,auto,lime,0.1813197135925293,46,41,40,35,43,34,33,38,42,31,30
0.83731496,0.7940425,0.043272436,1,False,8,auto,lime,0.18009185791015625,46,41,40,35,43,34,33,38,42,31,30
0.83731496,0.79237825,0.044936717,1,False,9,auto,lime,0.32578468322753906,46,41,40,35,43,34,33,38,42,31,30
0.83731496,0.78064096,0.056674004,1,False,10,auto,lime,0.1871953010559082,46,41,40,35,43,34,33,38,42,31,30
0.7672247,0.7672247,0.0,1,False,0,auto,lime,1.1639108657836914,35,43,40,41,32,44,38,34,39,36,33
0.7672247,0.7660614,0.0011633039,1,False,1,auto,lime,0.23838400840759277,35,43,40,41,32,44,38,34,39,36,33
0.7672247,0.76589924,0.0013254881,1,False,2,auto,lime,0.22344136238098145,35,43,40,41,32,44,38,34,39,36,33
0.7672247,0.76536804,0.0018566847,1,False,3,auto,lime,0.2086496353149414,35,43,40,41,32,44,38,34,39,36,33
0.7672247,0.76503384,0.002190888,1,False,4,auto,lime,0.190216064453125,35,43,40,41,32,44,38,34,39,36,33
0.7672247,0.76364714,0.00357759,1,False,5,auto,lime,0.18787121772766113,35,43,40,41,32,44,38,34,39,36,33
0.7672247,0.7634864,0.0037383437,1,False,6,auto,lime,0.182478666305542,35,43,40,41,32,44,38,34,39,36,33
0.7672247,0.76274025,0.0044844747,1,False,7,auto,lime,0.18957853317260742,35,43,40,41,32,44,38,34,39,36,33
0.7672247,0.76130575,0.0059189796,1,False,8,auto,lime,0.18796801567077637,35,43,40,41,32,44,38,34,39,36,33
0.7672247,0.7601985,0.007026255,1,False,9,auto,lime,0.18034005165100098,35,43,40,41,32,44,38,34,39,36,33
0.7672247,0.7590906,0.008134127,1,False,10,auto,lime,0.17582941055297852,35,43,40,41,32,44,38,34,39,36,33
0.9471287,0.9471287,0.0,1,False,0,auto,lime,1.210519790649414,44,46,43,35,41,40,33,39,38,31,34
0.9471287,0.9470125,0.00011622906,1,False,1,auto,lime,0.2263941764831543,44,46,43,35,41,40,33,39,38,31,34
0.9471287,0.9469372,0.00019150972,1,False,2,auto,lime,0.2131485939025879,44,46,43,35,41,40,33,39,38,31,34
0.9471287,0.94684136,0.000287354,1,False,3,auto,lime,0.18991732597351074,44,46,43,35,41,40,33,39,38,31,34
0.9471287,0.9446492,0.0024794936,1,False,4,auto,lime,0.19076919555664062,44,46,43,35,41,40,33,39,38,31,34
0.9471287,0.94460434,0.002524376,1,False,5,auto,lime,0.1876215934753418,44,46,43,35,41,40,33,39,38,31,34
0.9471287,0.9444851,0.0026435852,1,False,6,auto,lime,0.1979842185974121,44,46,43,35,41,40,33,39,38,31,34
0.9471287,0.9421807,0.00494802,1,False,7,auto,lime,0.2012805938720703,44,46,43,35,41,40,33,39,38,31,34
0.9471287,0.9413951,0.005733609,1,False,8,auto,lime,0.18691802024841309,44,46,43,35,41,40,33,39,38,31,34
0.9471287,0.94079596,0.006332755,1,False,9,auto,lime,0.1768779754638672,44,46,43,35,41,40,33,39,38,31,34
0.9471287,0.9378371,0.009291589,1,False,10,auto,lime,0.1893787384033203,44,46,43,35,41,40,33,39,38,31,34
0.87114483,0.87114483,0.0,1,False,0,auto,lime,1.155383825302124,43,41,35,44,40,38,33,34,46,32,37
0.87114483,0.8706978,0.00044703484,1,False,1,auto,lime,0.22539830207824707,43,41,35,44,40,38,33,34,46,32,37
0.87114483,0.86968255,0.0014622808,1,False,2,auto,lime,0.19400262832641602,43,41,35,44,40,38,33,34,46,32,37
0.87114483,0.8651746,0.0059702396,1,False,3,auto,lime,0.18849563598632812,43,41,35,44,40,38,33,34,46,32,37
0.87114483,0.8647121,0.006432712,1,False,4,auto,lime,0.18218064308166504,43,41,35,44,40,38,33,34,46,32,37
0.87114483,0.86272997,0.008414865,1,False,5,auto,lime,0.1828620433807373,43,41,35,44,40,38,33,34,46,32,37
0.87114483,0.85958046,0.011564374,1,False,6,auto,lime,0.17902350425720215,43,41,35,44,40,38,33,34,46,32,37
0.87114483,0.8527457,0.01839912,1,False,7,auto,lime,0.1825106143951416,43,41,35,44,40,38,33,34,46,32,37
0.87114483,0.84745324,0.023691595,1,False,8,auto,lime,0.3959641456604004,43,41,35,44,40,38,33,34,46,32,37
0.87114483,0.8471927,0.023952127,1,False,9,auto,lime,0.25332093238830566,43,41,35,44,40,38,33,34,46,32,37
0.87114483,0.8438896,0.027255237,1,False,10,auto,lime,0.20750904083251953,43,41,35,44,40,38,33,34,46,32,37
0.8310057,0.8310057,0.0,1,False,0,auto,lime,1.2263665199279785,46,41,44,35,40,38,32,31,43,34,39
0.8310057,0.8309916,1.4066696e-05,1,False,1,auto,lime,0.24292993545532227,46,41,44,35,40,38,32,31,43,34,39
0.8310057,0.8300463,0.00095939636,1,False,2,auto,lime,0.2085728645324707,46,41,44,35,40,38,32,31,43,34,39
0.8310057,0.8299474,0.0010582805,1,False,3,auto,lime,0.25830578804016113,46,41,44,35,40,38,32,31,43,34,39
0.8310057,0.82886136,0.0021443367,1,False,4,auto,lime,0.22886991500854492,46,41,44,35,40,38,32,31,43,34,39
0.8310057,0.8275623,0.00344342,1,False,5,auto,lime,0.2133464813232422,46,41,44,35,40,38,32,31,43,34,39
0.8310057,0.8256308,0.0053749084,1,False,6,auto,lime,0.19750547409057617,46,41,44,35,40,38,32,31,43,34,39
0.8310057,0.82806534,0.0029403567,1,False,7,auto,lime,0.18941783905029297,46,41,44,35,40,38,32,31,43,34,39
0.8310057,0.8275105,0.0034952164,1,False,8,auto,lime,0.18052887916564941,46,41,44,35,40,38,32,31,43,34,39
0.8310057,0.82700634,0.0039993525,1,False,9,auto,lime,0.1877443790435791,46,41,44,35,40,38,32,31,43,34,39
0.8310057,0.8241335,0.006872177,1,False,10,auto,lime,0.18950486183166504,46,41,44,35,40,38,32,31,43,34,39
0.9326092,0.9326092,0.0,1,False,0,auto,lime,1.2777204513549805,46,41,40,35,43,42,34,44,38,32,33
0.9326092,0.9325023,0.00010687113,1,False,1,auto,lime,0.2218761444091797,46,41,40,35,43,42,34,44,38,32,33
0.9326092,0.9326649,-5.567074e-05,1,False,2,auto,lime,0.20137810707092285,46,41,40,35,43,42,34,44,38,32,33
0.9326092,0.932314,0.0002952218,1,False,3,auto,lime,0.19520330429077148,46,41,40,35,43,42,34,44,38,32,33
0.9326092,0.9305105,0.0020986795,1,False,4,auto,lime,0.19943022727966309,46,41,40,35,43,42,34,44,38,32,33
0.9326092,0.93045014,0.002159059,1,False,5,auto,lime,0.19547486305236816,46,41,40,35,43,42,34,44,38,32,33
0.9326092,0.9303999,0.0022093058,1,False,6,auto,lime,0.18906950950622559,46,41,40,35,43,42,34,44,38,32,33
0.9326092,0.9292284,0.0033807755,1,False,7,auto,lime,0.18010282516479492,46,41,40,35,43,42,34,44,38,32,33
0.9326092,0.92912346,0.0034857392,1,False,8,auto,lime,0.18400931358337402,46,41,40,35,43,42,34,44,38,32,33
0.9326092,0.9288817,0.0037274957,1,False,9,auto,lime,0.1924901008605957,46,41,40,35,43,42,34,44,38,32,33
0.9326092,0.9269125,0.005696714,1,False,10,auto,lime,0.19838190078735352,46,41,40,35,43,42,34,44,38,32,33
0.78819215,0.78819215,0.0,1,False,0,auto,lime,1.1521008014678955,41,43,46,40,35,44,38,42,34,30,33
0.78819215,0.78718984,0.0010023117,1,False,1,auto,lime,0.23913311958312988,41,43,46,40,35,44,38,42,34,30,33
0.78819215,0.786587,0.0016051531,1,False,2,auto,lime,0.22435498237609863,41,43,46,40,35,44,38,42,34,30,33
0.78819215,0.78625935,0.0019327998,1,False,3,auto,lime,0.20649147033691406,41,43,46,40,35,44,38,42,34,30,33
0.78819215,0.7840127,0.0041794777,1,False,4,auto,lime,0.19744563102722168,41,43,46,40,35,44,38,42,34,30,33
0.78819215,0.77849925,0.009692907,1,False,5,auto,lime,0.18349194526672363,41,43,46,40,35,44,38,42,34,30,33
0.78819215,0.77779603,0.010396123,1,False,6,auto,lime,0.177628755569458,41,43,46,40,35,44,38,42,34,30,33
0.78819215,0.7750225,0.013169646,1,False,7,auto,lime,0.20046329498291016,41,43,46,40,35,44,38,42,34,30,33
0.78819215,0.774452,0.013740182,1,False,8,auto,lime,0.3379249572753906,41,43,46,40,35,44,38,42,34,30,33
0.78819215,0.76982474,0.01836741,1,False,9,auto,lime,0.17808794975280762,41,43,46,40,35,44,38,42,34,30,33
0.78819215,0.7614708,0.026721358,1,False,10,auto,lime,0.1783921718597412,41,43,46,40,35,44,38,42,34,30,33
0.6966782,0.6966782,0.0,1,False,0,auto,lime,1.1842737197875977,44,41,35,40,34,46,42,33,38,39,32
0.6966782,0.69556564,0.0011125803,1,False,1,auto,lime,0.20844340324401855,44,41,35,40,34,46,42,33,38,39,32
0.6966782,0.69270027,0.0039779544,1,False,2,auto,lime,0.19122934341430664,44,41,35,40,34,46,42,33,38,39,32
0.6966782,0.68667656,0.010001659,1,False,3,auto,lime,0.1871812343597412,44,41,35,40,34,46,42,33,38,39,32
0.6966782,0.68347913,0.013199091,1,False,4,auto,lime,0.18160057067871094,44,41,35,40,34,46,42,33,38,39,32
0.6966782,0.6780302,0.018648028,1,False,5,auto,lime,0.18854165077209473,44,41,35,40,34,46,42,33,38,39,32
0.6966782,0.67779475,0.018883467,1,False,6,auto,lime,0.19088411331176758,44,41,35,40,34,46,42,33,38,39,32
0.6966782,0.67706656,0.019611657,1,False,7,auto,lime,0.18927359580993652,44,41,35,40,34,46,42,33,38,39,32
0.6966782,0.6696173,0.027060926,1,False,8,auto,lime,0.17467808723449707,44,41,35,40,34,46,42,33,38,39,32
0.6966782,0.66741663,0.029261589,1,False,9,auto,lime,0.1818981170654297,44,41,35,40,34,46,42,33,38,39,32
0.6966782,0.665685,0.030993223,1,False,10,auto,lime,0.1814723014831543,44,41,35,40,34,46,42,33,38,39,32
0.81566334,0.81566334,0.0,1,False,0,auto,lime,1.1767911911010742,41,43,44,35,40,39,38,33,34,32,45
0.81566334,0.81453377,0.0011295676,1,False,1,auto,lime,0.22947096824645996,41,43,44,35,40,39,38,33,34,32,45
0.81566334,0.8136827,0.0019806623,1,False,2,auto,lime,0.1977071762084961,41,43,44,35,40,39,38,33,34,32,45
0.81566334,0.81275076,0.002912581,1,False,3,auto,lime,0.19538331031799316,41,43,44,35,40,39,38,33,34,32,45
0.81566334,0.80843407,0.0072292686,1,False,4,auto,lime,0.19148612022399902,41,43,44,35,40,39,38,33,34,32,45
0.81566334,0.80697924,0.008684099,1,False,5,auto,lime,0.19473838806152344,41,43,44,35,40,39,38,33,34,32,45
0.81566334,0.80532855,0.01033479,1,False,6,auto,lime,0.18037819862365723,41,43,44,35,40,39,38,33,34,32,45
0.81566334,0.80244595,0.01321739,1,False,7,auto,lime,0.18824410438537598,41,43,44,35,40,39,38,33,34,32,45
0.81566334,0.79589194,0.019771397,1,False,8,auto,lime,0.17279982566833496,41,43,44,35,40,39,38,33,34,32,45
0.81566334,0.7898162,0.025847137,1,False,9,auto,lime,0.1895134449005127,41,43,44,35,40,39,38,33,34,32,45
0.81566334,0.7827599,0.032903433,1,False,10,auto,lime,0.1955099105834961,41,43,44,35,40,39,38,33,34,32,45
0.8712041,0.8712041,0.0,1,False,0,auto,lime,1.1759631633758545,46,44,43,41,40,35,33,38,34,39,32
0.8712041,0.8710728,0.00013124943,1,False,1,auto,lime,0.23738527297973633,46,44,43,41,40,35,33,38,34,39,32
0.8712041,0.8707636,0.00044047832,1,False,2,auto,lime,0.21498465538024902,46,44,43,41,40,35,33,38,34,39,32
0.8712041,0.87056404,0.0006400347,1,False,3,auto,lime,0.23134899139404297,46,44,43,41,40,35,33,38,34,39,32
0.8712041,0.8700276,0.0011764765,1,False,4,auto,lime,0.20389914512634277,46,44,43,41,40,35,33,38,34,39,32
0.8712041,0.86884874,0.0023553371,1,False,5,auto,lime,0.19913172721862793,46,44,43,41,40,35,33,38,34,39,32
0.8712041,0.8653125,0.0058915615,1,False,6,auto,lime,0.18520379066467285,46,44,43,41,40,35,33,38,34,39,32
0.8712041,0.8619825,0.009221554,1,False,7,auto,lime,0.3509964942932129,46,44,43,41,40,35,33,38,34,39,32
0.8712041,0.8610754,0.010128677,1,False,8,auto,lime,0.19251799583435059,46,44,43,41,40,35,33,38,34,39,32
0.8712041,0.85861766,0.012586415,1,False,9,auto,lime,0.19128155708312988,46,44,43,41,40,35,33,38,34,39,32
0.8712041,0.857801,0.013403058,1,False,10,auto,lime,0.17847561836242676,46,44,43,41,40,35,33,38,34,39,32
0.94499606,0.94499606,0.0,1,False,0,auto,lime,1.3221614360809326,43,35,41,40,38,30,34,46,36,33,37
0.94499606,0.9448169,0.00017917156,1,False,1,auto,lime,0.2453618049621582,43,35,41,40,38,30,34,46,36,33,37
0.94499606,0.94226074,0.0027353168,1,False,2,auto,lime,0.23588919639587402,43,35,41,40,38,30,34,46,36,33,37
0.94499606,0.94204307,0.002952993,1,False,3,auto,lime,0.22140932083129883,43,35,41,40,38,30,34,46,36,33,37
0.94499606,0.9417191,0.0032769442,1,False,4,auto,lime,0.26326966285705566,43,35,41,40,38,30,34,46,36,33,37
0.94499606,0.94138515,0.003610909,1,False,5,auto,lime,0.238358736038208,43,35,41,40,38,30,34,46,36,33,37
0.94499606,0.9380362,0.0069598556,1,False,6,auto,lime,0.21917438507080078,43,35,41,40,38,30,34,46,36,33,37
0.94499606,0.9357488,0.009247243,1,False,7,auto,lime,0.1978168487548828,43,35,41,40,38,30,34,46,36,33,37
0.94499606,0.9356273,0.009368777,1,False,8,auto,lime,0.19342851638793945,43,35,41,40,38,30,34,46,36,33,37
0.94499606,0.93516964,0.009826422,1,False,9,auto,lime,0.1824657917022705,43,35,41,40,38,30,34,46,36,33,37
0.94499606,0.9336804,0.011315644,1,False,10,auto,lime,0.1901712417602539,43,35,41,40,38,30,34,46,36,33,37
0.8564719,0.8564719,0.0,1,False,0,auto,lime,1.4862220287322998,44,46,41,40,35,39,34,38,32,43,42
0.8564719,0.85633343,0.00013846159,1,False,1,auto,lime,0.26828432083129883,44,46,41,40,35,39,34,38,32,43,42
0.8564719,0.85625094,0.00022095442,1,False,2,auto,lime,0.2723228931427002,44,46,41,40,35,39,34,38,32,43,42
0.8564719,0.85579246,0.00067943335,1,False,3,auto,lime,0.21719574928283691,44,46,41,40,35,39,34,38,32,43,42
0.8564719,0.8548879,0.0015839934,1,False,4,auto,lime,0.20077300071716309,44,46,41,40,35,39,34,38,32,43,42
0.8564719,0.8525099,0.0039619803,1,False,5,auto,lime,0.19168925285339355,44,46,41,40,35,39,34,38,32,43,42
0.8564719,0.8524301,0.004041791,1,False,6,auto,lime,0.21296095848083496,44,46,41,40,35,39,34,38,32,43,42
0.8564719,0.8488816,0.007590294,1,False,7,auto,lime,0.2433774471282959,44,46,41,40,35,39,34,38,32,43,42
0.8564719,0.8454918,0.01098007,1,False,8,auto,lime,0.22536897659301758,44,46,41,40,35,39,34,38,32,43,42
0.8564719,0.84225565,0.014216244,1,False,9,auto,lime,0.2144486904144287,44,46,41,40,35,39,34,38,32,43,42
0.8564719,0.841408,0.015063882,1,False,10,auto,lime,0.21162700653076172,44,46,41,40,35,39,34,38,32,43,42
0.8379893,0.8379893,0.0,1,False,0,auto,lime,1.2172963619232178,46,41,44,35,43,38,42,39,40,33,34
0.8379893,0.8377887,0.00020056963,1,False,1,auto,lime,0.2343754768371582,46,41,44,35,43,38,42,39,40,33,34
0.8379893,0.83680093,0.0011883378,1,False,2,auto,lime,0.26129913330078125,46,41,44,35,43,38,42,39,40,33,34
0.8379893,0.83652365,0.0014656186,1,False,3,auto,lime,0.2404191493988037,46,41,44,35,43,38,42,39,40,33,34
0.8379893,0.83565605,0.0023332238,1,False,4,auto,lime,0.20594096183776855,46,41,44,35,43,38,42,39,40,33,34
0.8379893,0.8352435,0.0027457476,1,False,5,auto,lime,0.2045280933380127,46,41,44,35,43,38,42,39,40,33,34
0.8379893,0.83366084,0.0043284297,1,False,6,auto,lime,0.35217738151550293,46,41,44,35,43,38,42,39,40,33,34
0.8379893,0.8335196,0.0044696927,1,False,7,auto,lime,0.1817018985748291,46,41,44,35,43,38,42,39,40,33,34
0.8379893,0.83227956,0.0057097077,1,False,8,auto,lime,0.1765892505645752,46,41,44,35,43,38,42,39,40,33,34
0.8379893,0.8312146,0.006774664,1,False,9,auto,lime,0.18045687675476074,46,41,44,35,43,38,42,39,40,33,34
0.8379893,0.83032686,0.0076624155,1,False,10,auto,lime,0.2024552822113037,46,41,44,35,43,38,42,39,40,33,34
0.8052073,0.8052073,0.0,1,False,0,auto,lime,1.2955350875854492,41,46,35,40,38,34,31,36,39,32,33
0.8052073,0.8044617,0.0007455945,1,False,1,auto,lime,0.24135398864746094,41,46,35,40,38,34,31,36,39,32,33
0.8052073,0.80415803,0.0010492802,1,False,2,auto,lime,0.21646499633789062,41,46,35,40,38,34,31,36,39,32,33
0.8052073,0.7987747,0.006432593,1,False,3,auto,lime,0.2140209674835205,41,46,35,40,38,34,31,36,39,32,33
0.8052073,0.79748595,0.0077213645,1,False,4,auto,lime,0.19605088233947754,41,46,35,40,38,34,31,36,39,32,33
0.8052073,0.79646033,0.008746982,1,False,5,auto,lime,0.19547319412231445,41,46,35,40,38,34,31,36,39,32,33
0.8052073,0.79036206,0.014845252,1,False,6,auto,lime,0.1756908893585205,41,46,35,40,38,34,31,36,39,32,33
0.8052073,0.78191173,0.023295581,1,False,7,auto,lime,0.18678736686706543,41,46,35,40,38,34,31,36,39,32,33
0.8052073,0.7789131,0.026294231,1,False,8,auto,lime,0.1878659725189209,41,46,35,40,38,34,31,36,39,32,33
0.8052073,0.7772868,0.027920485,1,False,9,auto,lime,0.1915271282196045,41,46,35,40,38,34,31,36,39,32,33
0.8052073,0.77358305,0.031624258,1,False,10,auto,lime,0.17539525032043457,41,46,35,40,38,34,31,36,39,32,33
0.8933808,0.8933808,0.0,1,False,0,auto,lime,1.197521686553955,46,35,41,44,40,34,39,42,31,33,37
0.8933808,0.8930941,0.00028669834,1,False,1,auto,lime,0.22739171981811523,46,35,41,44,40,34,39,42,31,33,37
0.8933808,0.8889238,0.004456997,1,False,2,auto,lime,0.2067732810974121,46,35,41,44,40,34,39,42,31,33,37
0.8933808,0.88816863,0.0052121878,1,False,3,auto,lime,0.19739675521850586,46,35,41,44,40,34,39,42,31,33,37
0.8933808,0.88768095,0.005699873,1,False,4,auto,lime,0.18653035163879395,46,35,41,44,40,34,39,42,31,33,37
0.8933808,0.8859101,0.007470727,1,False,5,auto,lime,0.1845412254333496,46,35,41,44,40,34,39,42,31,33,37
0.8933808,0.8814448,0.011936009,1,False,6,auto,lime,0.19145560264587402,46,35,41,44,40,34,39,42,31,33,37
0.8933808,0.879916,0.013464808,1,False,7,auto,lime,0.19413256645202637,46,35,41,44,40,34,39,42,31,33,37
0.8933808,0.87921464,0.014166176,1,False,8,auto,lime,0.18283367156982422,46,35,41,44,40,34,39,42,31,33,37
0.8933808,0.87299836,0.020382464,1,False,9,auto,lime,0.18561482429504395,46,35,41,44,40,34,39,42,31,33,37
0.8933808,0.86697936,0.02640146,1,False,10,auto,lime,0.17992424964904785,46,35,41,44,40,34,39,42,31,33,37
0.62216425,0.62216425,0.0,1,False,0,auto,lime,1.2227258682250977,44,40,41,35,38,46,43,45,33,34,31
0.62216425,0.6217067,0.00045752525,1,False,1,auto,lime,0.2188253402709961,44,40,41,35,38,46,43,45,33,34,31
0.62216425,0.6205784,0.0015858412,1,False,2,auto,lime,0.19457674026489258,44,40,41,35,38,46,43,45,33,34,31
0.62216425,0.6193876,0.0027766228,1,False,3,auto,lime,0.1957852840423584,44,40,41,35,38,46,43,45,33,34,31
0.62216425,0.6154993,0.006664932,1,False,4,auto,lime,0.1868600845336914,44,40,41,35,38,46,43,45,33,34,31
0.62216425,0.61420053,0.007963717,1,False,5,auto,lime,0.3356027603149414,44,40,41,35,38,46,43,45,33,34,31
0.62216425,0.6138646,0.008299649,1,False,6,auto,lime,0.17539429664611816,44,40,41,35,38,46,43,45,33,34,31
0.62216425,0.6131629,0.009001374,1,False,7,auto,lime,0.17766213417053223,44,40,41,35,38,46,43,45,33,34,31
0.62216425,0.61311173,0.009052515,1,False,8,auto,lime,0.18044567108154297,44,40,41,35,38,46,43,45,33,34,31
0.62216425,0.60858494,0.013579309,1,False,9,auto,lime,0.19448018074035645,44,40,41,35,38,46,43,45,33,34,31
0.62216425,0.60490525,0.017259002,1,False,10,auto,lime,0.1954953670501709,44,40,41,35,38,46,43,45,33,34,31
0.81340617,0.81340617,0.0,1,False,0,auto,lime,1.133653163909912,46,41,35,43,40,34,38,45,39,33,44
0.81340617,0.81298006,0.0004261136,1,False,1,auto,lime,0.22401809692382812,46,41,35,43,40,34,38,45,39,33,44
0.81340617,0.8121872,0.0012189746,1,False,2,auto,lime,0.22446680068969727,46,41,35,43,40,34,38,45,39,33,44
0.81340617,0.80777323,0.005632937,1,False,3,auto,lime,0.202986478805542,46,41,35,43,40,34,38,45,39,33,44
0.81340617,0.80713904,0.0062671304,1,False,4,auto,lime,0.2000749111175537,46,41,35,43,40,34,38,45,39,33,44
0.81340617,0.805365,0.008041143,1,False,5,auto,lime,0.18845295906066895,46,41,35,43,40,34,38,45,39,33,44
0.81340617,0.80017686,0.0132293105,1,False,6,auto,lime,0.18335223197937012,46,41,35,43,40,34,38,45,39,33,44
0.81340617,0.7976648,0.015741348,1,False,7,auto,lime,0.18349957466125488,46,41,35,43,40,34,38,45,39,33,44
0.81340617,0.7974476,0.015958548,1,False,8,auto,lime,0.18821454048156738,46,41,35,43,40,34,38,45,39,33,44
0.81340617,0.79576725,0.017638922,1,False,9,auto,lime,0.18468594551086426,46,41,35,43,40,34,38,45,39,33,44
0.81340617,0.78844607,0.0249601,1,False,10,auto,lime,0.17898130416870117,46,41,35,43,40,34,38,45,39,33,44
0.69539285,0.69539285,0.0,1,False,0,auto,lime,1.1750242710113525,43,35,41,46,44,40,42,34,38,39,33
0.69539285,0.694607,0.00078582764,1,False,1,auto,lime,0.22539782524108887,43,35,41,46,44,40,42,34,38,39,33
0.69539285,0.6910504,0.004342437,1,False,2,auto,lime,0.2168891429901123,43,35,41,46,44,40,42,34,38,39,33
0.69539285,0.6898423,0.0055505633,1,False,3,auto,lime,0.1974501609802246,43,35,41,46,44,40,42,34,38,39,33
0.69539285,0.68972325,0.005669594,1,False,4,auto,lime,0.1946108341217041,43,35,41,46,44,40,42,34,38,39,33
0.69539285,0.68936926,0.006023586,1,False,5,auto,lime,0.17753386497497559,43,35,41,46,44,40,42,34,38,39,33
0.69539285,0.687903,0.00748986,1,False,6,auto,lime,0.188798189163208,43,35,41,46,44,40,42,34,38,39,33
0.69539285,0.6872241,0.008168757,1,False,7,auto,lime,0.18882966041564941,43,35,41,46,44,40,42,34,38,39,33
0.69539285,0.68550277,0.0098900795,1,False,8,auto,lime,0.18656253814697266,43,35,41,46,44,40,42,34,38,39,33
0.69539285,0.6833784,0.012014449,1,False,9,auto,lime,0.1840677261352539,43,35,41,46,44,40,42,34,38,39,33
0.69539285,0.68161345,0.013779402,1,False,10,auto,lime,0.18024539947509766,43,35,41,46,44,40,42,34,38,39,33
0.8036303,0.8036303,0.0,1,False,0,auto,lime,1.2014546394348145,46,41,40,35,36,33,43,39,37,34,30
0.8036303,0.80319875,0.00043153763,1,False,1,auto,lime,0.20503568649291992,46,41,40,35,36,33,43,39,37,34,30
0.8036303,0.80180645,0.0018238425,1,False,2,auto,lime,0.19836807250976562,46,41,40,35,36,33,43,39,37,34,30
0.8036303,0.79928696,0.004343331,1,False,3,auto,lime,0.18938732147216797,46,41,40,35,36,33,43,39,37,34,30
0.8036303,0.79293114,0.010699153,1,False,4,auto,lime,0.3401949405670166,46,41,40,35,36,33,43,39,37,34,30
0.8036303,0.7880411,0.015589178,1,False,5,auto,lime,0.18863773345947266,46,41,40,35,36,33,43,39,37,34,30
0.8036303,0.77905756,0.02457273,1,False,6,auto,lime,0.18095755577087402,46,41,40,35,36,33,43,39,37,34,30
0.8036303,0.77798104,0.02564925,1,False,7,auto,lime,0.18139433860778809,46,41,40,35,36,33,43,39,37,34,30
0.8036303,0.7745907,0.029039621,1,False,8,auto,lime,0.17656493186950684,46,41,40,35,36,33,43,39,37,34,30
0.8036303,0.7722514,0.031378865,1,False,9,auto,lime,0.18854665756225586,46,41,40,35,36,33,43,39,37,34,30
0.8036303,0.76666564,0.036964655,1,False,10,auto,lime,0.19550848007202148,46,41,40,35,36,33,43,39,37,34,30
0.8985457,0.8985457,0.0,1,False,0,auto,lime,1.1866588592529297,43,41,40,35,46,38,34,32,39,33,37
0.8985457,0.89840907,0.00013661385,1,False,1,auto,lime,0.2314915657043457,43,41,40,35,46,38,34,32,39,33,37
0.8985457,0.89813656,0.00040912628,1,False,2,auto,lime,0.21239686012268066,43,41,40,35,46,38,34,32,39,33,37
