original_class,original_probability,new_probability,confidence_diff,class_change,new_class,explainer,strategy,sigma,time,num_features
quilt,0.97600704,0.91896075,0.057046294,False,quilt,grad,top,1,0.18151450157165527,19
quilt,0.97600704,0.0051305075,0.9708765,True,Siberian_husky,grad,rest,1,0.17629289627075195,19
quilt,0.97600704,0.91896075,0.057046294,False,quilt,grad,top,1,0.17351436614990234,20
quilt,0.97600704,0.0051305075,0.9708765,True,Siberian_husky,grad,rest,1,0.19263172149658203,20
Siamese_cat,0.9998198,0.99350846,0.006311357,False,Siamese_cat,grad,top,1,0.22342944145202637,1
Siamese_cat,0.9998198,9.452289e-05,0.9997253,True,barn,grad,rest,1,1.0394484996795654,1
Siamese_cat,0.9998198,0.98655814,0.013261676,False,Siamese_cat,grad,top,1,0.16156768798828125,2
Siamese_cat,0.9998198,0.001226764,0.99859303,True,bib,grad,rest,1,0.19074296951293945,2
Siamese_cat,0.9998198,0.9858393,0.013980508,False,Siamese_cat,grad,top,1,0.18007516860961914,3
Siamese_cat,0.9998198,0.00016691786,0.9996529,True,bib,grad,rest,1,0.17062091827392578,3
Siamese_cat,0.9998198,0.58201116,0.41780865,False,Siamese_cat,grad,top,1,0.17522335052490234,4
Siamese_cat,0.9998198,0.0062828907,0.99353695,True,jigsaw_puzzle,grad,rest,1,0.18426895141601562,4
Siamese_cat,0.9998198,0.78781617,0.21200365,False,Siamese_cat,grad,top,1,0.16456103324890137,5
Siamese_cat,0.9998198,0.018591499,0.9812283,True,American_black_bear,grad,rest,1,0.18489980697631836,5
Siamese_cat,0.9998198,0.624498,0.3753218,False,Siamese_cat,grad,top,1,0.17653608322143555,6
Siamese_cat,0.9998198,0.014940095,0.98487973,True,groenendael,grad,rest,1,0.17571306228637695,6
Siamese_cat,0.9998198,0.36557347,0.63424635,False,Siamese_cat,grad,top,1,0.17348647117614746,7
Siamese_cat,0.9998198,0.85899484,0.14082497,False,Siamese_cat,grad,rest,1,0.18445181846618652,7
Siamese_cat,0.9998198,0.3534211,0.6463987,False,Siamese_cat,grad,top,1,0.163527250289917,8
Siamese_cat,0.9998198,0.9753488,0.024471045,False,Siamese_cat,grad,rest,1,0.1866147518157959,8
Siamese_cat,0.9998198,0.21624742,0.7835724,False,Siamese_cat,grad,top,1,0.17214751243591309,9
Siamese_cat,0.9998198,0.979219,0.020600796,False,Siamese_cat,grad,rest,1,0.17900395393371582,9
Siamese_cat,0.9998198,0.19691685,0.80290294,False,Siamese_cat,grad,top,1,0.17453312873840332,10
Siamese_cat,0.9998198,0.9651491,0.03467071,False,Siamese_cat,grad,rest,1,0.18623805046081543,10
Siamese_cat,0.9998198,0.1785843,0.82123554,False,Siamese_cat,grad,top,1,0.16541314125061035,11
Siamese_cat,0.9998198,0.98390454,0.015915275,False,Siamese_cat,grad,rest,1,0.18253469467163086,11
Siamese_cat,0.9998198,0.39856496,0.6012548,False,Siamese_cat,grad,top,1,0.1804206371307373,12
