original_probability,new_probability,confidence_diff,original_class,class_change,no_features,nsamples,explainer,time,reverse_order,i0,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10
0.5545709,0.52499545,0.029575467,1,False,5,100,lime,0.9656264781951904,True,1,21,2,10,13,9,17,8,24,5,23
0.5545709,0.46921387,0.08535704,1,True,6,100,lime,1.0498886108398438,False,1,21,2,10,13,9,17,8,24,5,23
0.5545709,0.50739986,0.047171056,1,False,6,100,lime,0.8991358280181885,True,1,21,2,10,13,9,17,8,24,5,23
0.5545709,0.55010545,0.004465461,1,False,7,100,lime,1.0009534358978271,False,1,21,2,10,13,9,17,8,24,5,23
0.5545709,0.5358082,0.018762708,1,False,7,100,lime,0.9561362266540527,True,1,21,2,10,13,9,17,8,24,5,23
0.5545709,0.5261924,0.028378487,1,False,8,100,lime,0.91023850440979,False,1,21,2,10,13,9,17,8,24,5,23
0.5545709,0.53624994,0.018320978,1,False,8,100,lime,0.8927531242370605,True,1,21,2,10,13,9,17,8,24,5,23
0.5545709,0.51382387,0.040747046,1,False,9,100,lime,0.89491868019104,False,1,21,2,10,13,9,17,8,24,5,23
0.5545709,0.54563624,0.008934677,1,False,9,100,lime,0.8728153705596924,True,1,21,2,10,13,9,17,8,24,5,23
0.5545709,0.49284,0.06173092,1,True,10,100,lime,1.0048868656158447,False,1,21,2,10,13,9,17,8,24,5,23
0.5545709,0.4749728,0.0795981,1,True,10,100,lime,0.8743593692779541,True,1,21,2,10,13,9,17,8,24,5,23
0.7236546,0.7236547,-5.9604645e-08,1,False,0,100,lime,1.0301389694213867,False,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.7236547,-5.9604645e-08,1,False,0,100,lime,0.8747153282165527,True,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.5691143,0.1545403,1,False,1,100,lime,0.9330911636352539,False,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.72463924,-0.0009846091,1,False,1,100,lime,0.8811812400817871,True,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.5611752,0.1624794,1,False,2,100,lime,0.8884983062744141,False,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.72896695,-0.0053123236,1,False,2,100,lime,0.8763210773468018,True,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.5654286,0.15822601,1,False,3,100,lime,1.0335040092468262,False,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.7268325,-0.0031778812,1,False,3,100,lime,0.8809821605682373,True,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.5342171,0.18943751,1,False,4,100,lime,0.8948123455047607,False,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.7291812,-0.0055265427,1,False,4,100,lime,0.9088606834411621,True,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.4965909,0.22706372,1,True,5,100,lime,0.8753936290740967,False,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.72359526,5.9366226e-05,1,False,5,100,lime,0.9048936367034912,True,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.4846509,0.23900372,1,True,6,100,lime,0.8938088417053223,False,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.7181265,0.005528152,1,False,6,100,lime,0.859238862991333,True,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.50610447,0.21755016,1,False,7,100,lime,1.027961015701294,False,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.7069019,0.01675272,1,False,7,100,lime,0.9028632640838623,True,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.36503837,0.35861626,1,True,8,100,lime,0.9101190567016602,False,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.6769417,0.046712935,1,False,8,100,lime,0.8780410289764404,True,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.48102075,0.24263388,1,True,9,100,lime,0.8873493671417236,False,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.6558772,0.067777455,1,False,9,100,lime,0.8631529808044434,True,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.4697307,0.25392392,1,True,10,100,lime,0.8778476715087891,False,4,10,1,5,12,11,6,24,23,9,16
0.7236546,0.6911427,0.03251195,1,False,10,100,lime,0.8995988368988037,True,4,10,1,5,12,11,6,24,23,9,16
0.2675059,0.2675059,-5.9604645e-08,0,False,0,100,lime,1.1667225360870361,False,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.2675059,-5.9604645e-08,0,False,0,100,lime,0.8672447204589844,True,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.60878605,0.3412802,0,True,1,100,lime,0.9045858383178711,False,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.2675059,-5.9604645e-08,0,False,1,100,lime,0.8956232070922852,True,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.57311046,0.30560452,0,True,2,100,lime,0.9873557090759277,False,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.27928388,0.011777997,0,False,2,100,lime,0.904294490814209,True,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.57937944,0.31187358,0,True,3,100,lime,0.9232337474822998,False,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.28873315,0.02122724,0,False,3,100,lime,0.8779094219207764,True,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.59800184,0.33049598,0,True,4,100,lime,1.0199639797210693,False,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.29771566,0.03020984,0,False,4,100,lime,0.8943281173706055,True,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.6095541,0.34204826,0,True,5,100,lime,0.9126875400543213,False,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.29558092,0.028075099,0,False,5,100,lime,0.8527731895446777,True,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.58319247,0.31568655,0,True,6,100,lime,0.8856027126312256,False,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.2977825,0.030276597,0,False,6,100,lime,0.9170825481414795,True,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.65308255,0.38557664,0,True,7,100,lime,1.0006701946258545,False,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.29153943,0.024033546,0,False,7,100,lime,0.941774845123291,True,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.6228201,0.3553142,0,True,8,100,lime,1.1065294742584229,False,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.29456654,0.027060628,0,False,8,100,lime,0.8660509586334229,True,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.5634009,0.2958951,0,True,9,100,lime,0.9220073223114014,False,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.3026791,0.035173178,0,False,9,100,lime,0.8788495063781738,True,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.6415203,0.37401438,0,True,10,100,lime,0.8692464828491211,False,4,26,1,11,14,24,9,16,23,13,25
0.2675059,0.30038258,0.03287673,0,False,10,100,lime,0.8945949077606201,True,4,26,1,11,14,24,9,16,23,13,25
0.61968565,0.61968565,0.0,1,False,0,100,lime,1.019798994064331,False,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.61968565,0.0,1,False,0,100,lime,0.8728923797607422,True,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.6218091,-0.002123475,1,False,1,100,lime,0.990023136138916,False,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.6073583,0.012327373,1,False,1,100,lime,0.8721399307250977,True,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.46744403,0.15224162,1,True,2,100,lime,0.8745205402374268,False,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.5918815,0.027804136,1,False,2,100,lime,0.8482563495635986,True,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.43450445,0.1851812,1,True,3,100,lime,0.8965566158294678,False,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.5845639,0.03512174,1,False,3,100,lime,0.8830511569976807,True,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.56451666,0.055168986,1,False,4,100,lime,0.8592462539672852,False,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.58057433,0.039111316,1,False,4,100,lime,0.8727114200592041,True,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.46842378,0.15126187,1,True,5,100,lime,1.0073485374450684,False,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.58157223,0.038113415,1,False,5,100,lime,0.8414149284362793,True,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.58484733,0.03483832,1,False,6,100,lime,1.0347638130187988,False,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.6016015,0.018084168,1,False,6,100,lime,1.1119012832641602,True,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.5456157,0.07406998,1,False,7,100,lime,1.1054472923278809,False,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.58141434,0.038271308,1,False,7,100,lime,0.9112982749938965,True,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.5335058,0.08617985,1,False,8,100,lime,0.9109697341918945,False,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.58181345,0.037872195,1,False,8,100,lime,0.8605968952178955,True,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.47922748,0.14045817,1,True,9,100,lime,1.253946304321289,False,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.5867024,0.032983243,1,False,9,100,lime,0.8617589473724365,True,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.45071727,0.16896838,1,True,10,100,lime,0.8571398258209229,False,0,4,5,12,22,19,10,28,21,11,16
0.61968565,0.61583483,0.0038508177,1,False,10,100,lime,0.869452953338623,True,0,4,5,12,22,19,10,28,21,11,16
0.51261353,0.5126135,5.9604645e-08,1,False,0,1000,lime,1.282327651977539,False,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.5126135,5.9604645e-08,1,False,0,1000,lime,1.264136552810669,True,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.39907965,0.113533884,1,True,1,1000,lime,1.2054858207702637,False,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.5173312,-0.004717648,1,False,1,1000,lime,0.9151742458343506,True,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.4171175,0.09549603,1,True,2,1000,lime,1.0181739330291748,False,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.5251075,-0.012493968,1,False,2,1000,lime,0.8698773384094238,True,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.42388853,0.088725,1,True,3,1000,lime,0.8587746620178223,False,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.51991415,-0.0073006153,1,False,3,1000,lime,0.9453427791595459,True,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.3932506,0.11936292,1,True,4,1000,lime,0.8806560039520264,False,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.5024662,0.010147333,1,False,4,1000,lime,0.8806567192077637,True,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.3945567,0.118056834,1,True,5,1000,lime,0.934248685836792,False,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.49948016,0.013133377,1,True,5,1000,lime,0.8849375247955322,True,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.38894257,0.123670965,1,True,6,1000,lime,1.0170843601226807,False,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.50066555,0.011947989,1,False,6,1000,lime,0.8689310550689697,True,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.4510034,0.061610132,1,True,7,1000,lime,0.9020583629608154,False,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.47573605,0.036877483,1,True,7,1000,lime,0.8906714916229248,True,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.39647096,0.11614257,1,True,8,1000,lime,0.8862526416778564,False,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.49305934,0.019554198,1,True,8,1000,lime,0.9928944110870361,True,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.38880947,0.12380406,1,True,9,1000,lime,0.9863567352294922,False,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.5189343,-0.0063207746,1,False,9,1000,lime,0.8571791648864746,True,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.37013957,0.14247397,1,True,10,1000,lime,1.0033085346221924,False,2,28,1,29,6,21,10,11,22,8,17
0.51261353,0.4469654,0.06564814,1,True,10,1000,lime,0.8552558422088623,True,2,28,1,29,6,21,10,11,22,8,17
0.71145535,0.71145535,0.0,1,False,0,1000,lime,1.2582676410675049,False,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.71145535,0.0,1,False,0,1000,lime,0.9559543132781982,True,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.59388316,0.11757219,1,False,1,1000,lime,0.9113426208496094,False,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.7144551,-0.0029997826,1,False,1,1000,lime,0.8371648788452148,True,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.59416103,0.11729431,1,False,2,1000,lime,0.992201566696167,False,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.71680516,-0.005349815,1,False,2,1000,lime,1.2737302780151367,True,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.6062988,0.10515654,1,False,3,1000,lime,1.3265423774719238,False,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.71546066,-0.004005313,1,False,3,1000,lime,1.0178256034851074,True,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.56635094,0.14510441,1,False,4,1000,lime,0.9824960231781006,False,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.71059847,0.0008568764,1,False,4,1000,lime,1.087773084640503,True,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.48433727,0.22711807,1,True,5,1000,lime,0.9482846260070801,False,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.70748216,0.003973186,1,False,5,1000,lime,1.0471296310424805,True,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.5367955,0.17465985,1,False,6,1000,lime,1.3322343826293945,False,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.71346354,-0.0020081997,1,False,6,1000,lime,0.9731647968292236,True,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.49520922,0.21624613,1,True,7,1000,lime,1.0180222988128662,False,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.6945623,0.01689303,1,False,7,1000,lime,0.867938756942749,True,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.43271622,0.27873912,1,True,8,1000,lime,0.8845603466033936,False,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.70245576,0.008999586,1,False,8,1000,lime,0.8739049434661865,True,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.4561754,0.25527996,1,True,9,1000,lime,0.8916497230529785,False,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.705932,0.005523324,1,False,9,1000,lime,0.8822505474090576,True,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.46306163,0.24839371,1,True,10,1000,lime,0.8939962387084961,False,4,29,6,1,28,5,26,7,21,8,10
0.71145535,0.69910526,0.012350082,1,False,10,1000,lime,0.8829197883605957,True,4,29,6,1,28,5,26,7,21,8,10
0.6681794,0.66817945,-5.9604645e-08,1,False,0,1000,lime,1.4994561672210693,False,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.66817945,-5.9604645e-08,1,False,0,1000,lime,0.8659329414367676,True,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.56038606,0.10779333,1,False,1,1000,lime,0.8550317287445068,False,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.666224,0.00195539,1,False,1,1000,lime,0.8539454936981201,True,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.50090134,0.16727805,1,False,2,1000,lime,0.89017653465271,False,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.6721203,-0.0039408803,1,False,2,1000,lime,0.8559296131134033,True,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.52477133,0.14340806,1,False,3,1000,lime,0.8906571865081787,False,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.67004585,-0.0018664598,1,False,3,1000,lime,0.9220657348632812,True,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.45668083,0.21149856,1,True,4,1000,lime,1.1856093406677246,False,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.6625165,0.005662918,1,False,4,1000,lime,1.063117265701294,True,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.5395767,0.12860268,1,False,5,1000,lime,0.9451501369476318,False,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.65421677,0.013962626,1,False,5,1000,lime,0.8703787326812744,True,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.47984895,0.18833044,1,True,6,1000,lime,0.8761734962463379,False,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.66704774,0.0011316538,1,False,6,1000,lime,0.9506230354309082,True,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.4972201,0.1709593,1,True,7,1000,lime,1.083019495010376,False,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.6463728,0.021806598,1,False,7,1000,lime,1.0336930751800537,True,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.40898234,0.25919706,1,True,8,1000,lime,1.4505422115325928,False,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.6539278,0.01425159,1,False,8,1000,lime,1.1565005779266357,True,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.4736247,0.19455469,1,True,9,1000,lime,0.9315121173858643,False,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.6526082,0.015571177,1,False,9,1000,lime,1.2157964706420898,True,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.49387226,0.17430714,1,True,10,1000,lime,1.608104944229126,False,4,29,24,1,28,5,13,12,20,11,21
0.6681794,0.62971926,0.038460135,1,False,10,1000,lime,1.3935792446136475,True,4,29,24,1,28,5,13,12,20,11,21
0.6872218,0.6872219,-5.9604645e-08,1,False,0,1000,lime,1.4871904850006104,False,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.6872219,-5.9604645e-08,1,False,0,1000,lime,0.9439618587493896,True,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.506339,0.18088281,1,False,1,1000,lime,1.1211020946502686,False,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.6872219,-5.9604645e-08,1,False,1,1000,lime,1.0463910102844238,True,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.53109246,0.15612936,1,False,2,1000,lime,1.368009328842163,False,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.689524,-0.0023021698,1,False,2,1000,lime,2.12457013130188,True,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.5532516,0.1339702,1,False,3,1000,lime,0.9769918918609619,False,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.68020093,0.0070208907,1,False,3,1000,lime,0.8753616809844971,True,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.59665465,0.09056717,1,False,4,1000,lime,0.8830318450927734,False,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.6857072,0.0015146136,1,False,4,1000,lime,0.8925752639770508,True,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.56414634,0.123075485,1,False,5,1000,lime,1.012237548828125,False,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.68569624,0.0015255809,1,False,5,1000,lime,0.8748135566711426,True,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.54887396,0.13834786,1,False,6,1000,lime,0.8596148490905762,False,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.69000494,-0.0027831197,1,False,6,1000,lime,0.8947970867156982,True,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.52818805,0.15903378,1,False,7,1000,lime,0.9532110691070557,False,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.6862264,0.0009953976,1,False,7,1000,lime,0.8728981018066406,True,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.45188648,0.23533535,1,True,8,1000,lime,0.8968601226806641,False,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.67397785,0.013243973,1,False,8,1000,lime,0.8867955207824707,True,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.47287226,0.21434957,1,True,9,1000,lime,1.0064315795898438,False,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.6736323,0.013589501,1,False,9,1000,lime,0.8697953224182129,True,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.4429682,0.24425364,1,True,10,1000,lime,0.8896691799163818,False,4,1,6,9,12,28,31,21,5,0,23
0.6872218,0.67491794,0.012303889,1,False,10,1000,lime,0.8718845844268799,True,4,1,6,9,12,28,31,21,5,0,23
0.6226095,0.62260956,-5.9604645e-08,1,False,0,1000,lime,1.2061429023742676,False,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.62260956,-5.9604645e-08,1,False,0,1000,lime,0.8494060039520264,True,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.62260956,-5.9604645e-08,1,False,1,1000,lime,0.9023067951202393,False,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.62260956,-5.9604645e-08,1,False,1,1000,lime,0.9261651039123535,True,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.61609805,0.00651145,1,False,2,1000,lime,1.095125436782837,False,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.53483593,0.08777356,1,False,2,1000,lime,0.9672894477844238,True,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.61609805,0.00651145,1,False,3,1000,lime,0.9680314064025879,False,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.5506738,0.07193571,1,False,3,1000,lime,0.9202144145965576,True,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.5978797,0.024729788,1,False,4,1000,lime,0.9302606582641602,False,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.5813588,0.041250706,1,False,4,1000,lime,0.93768310546875,True,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.5887078,0.03390169,1,False,5,1000,lime,0.9055595397949219,False,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.53084284,0.091766655,1,False,5,1000,lime,0.8935339450836182,True,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.5812458,0.041363716,1,False,6,1000,lime,1.0600817203521729,False,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.5306921,0.091917396,1,False,6,1000,lime,0.9190537929534912,True,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.5653446,0.057264924,1,False,7,1000,lime,0.9071226119995117,False,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.59122694,0.03138256,1,False,7,1000,lime,0.9070563316345215,True,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.5764458,0.04616368,1,False,8,1000,lime,0.8815228939056396,False,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.5433234,0.0792861,1,False,8,1000,lime,0.8570601940155029,True,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.5643948,0.058214724,1,False,9,1000,lime,0.8828997611999512,False,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.56444174,0.058167756,1,False,9,1000,lime,0.8606138229370117,True,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.496355,0.1262545,1,True,10,1000,lime,1.0352683067321777,False,27,1,24,23,26,8,31,12,21,0,29
0.6226095,0.48331103,0.13929847,1,True,10,1000,lime,0.8816230297088623,True,27,1,24,23,26,8,31,12,21,0,29
0.3671681,0.36716813,-5.9604645e-08,0,False,0,1000,lime,1.2514615058898926,False,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.36716813,-5.9604645e-08,0,False,0,1000,lime,0.8870968818664551,True,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.54079396,0.17362592,0,True,1,1000,lime,0.9957413673400879,False,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.3810991,0.013930976,0,False,1,1000,lime,0.9236819744110107,True,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.55095446,0.18378645,0,True,2,1000,lime,0.9057705402374268,False,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.3717292,0.004561186,0,False,2,1000,lime,0.8952529430389404,True,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.5720274,0.20485932,0,True,3,1000,lime,1.055323839187622,False,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.3727468,0.0055787563,0,False,3,1000,lime,0.8857040405273438,True,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.6016101,0.23444209,0,True,4,1000,lime,0.9326965808868408,False,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.370546,0.0033779144,0,False,4,1000,lime,0.9083042144775391,True,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.58116996,0.21400183,0,True,5,1000,lime,0.9033069610595703,False,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.37902328,0.011855304,0,False,5,1000,lime,0.8858797550201416,True,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.5954044,0.22823632,0,True,6,1000,lime,0.8948307037353516,False,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.37845528,0.011287212,0,False,6,1000,lime,0.9069621562957764,True,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.66912544,0.30195734,0,True,7,1000,lime,1.0863351821899414,False,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.385078,0.017910004,0,False,7,1000,lime,0.906163215637207,True,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.62812865,0.26096052,0,True,8,1000,lime,0.9117679595947266,False,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.38829714,0.021129131,0,False,8,1000,lime,0.8805179595947266,True,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.6168758,0.24970782,0,True,9,1000,lime,0.9230687618255615,False,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.39784318,0.030675173,0,False,9,1000,lime,0.8881790637969971,True,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.62983227,0.26266426,0,True,10,1000,lime,0.8925893306732178,False,4,20,1,9,12,31,22,3,30,7,14
0.3671681,0.39129752,0.02412945,0,False,10,1000,lime,0.9837090969085693,True,4,20,1,9,12,31,22,3,30,7,14
0.64050525,0.64050525,0.0,1,False,0,1000,lime,1.503702163696289,False,22,4,27,29,1,9,25,24,7,23,17
0.64050525,0.64050525,0.0,1,False,0,1000,lime,0.8752281665802002,True,22,4,27,29,1,9,25,24,7,23,17
0.64050525,0.64050525,0.0,1,False,1,1000,lime,0.9095513820648193,False,22,4,27,29,1,9,25,24,7,23,17
0.64050525,0.64050525,0.0,1,False,1,1000,lime,0.8886291980743408,True,22,4,27,29,1,9,25,24,7,23,17
0.64050525,0.62401307,0.016492188,1,False,2,1000,lime,0.9223158359527588,False,22,4,27,29,1,9,25,24,7,23,17
0.64050525,0.63815194,0.0023533106,1,False,2,1000,lime,0.9237120151519775,True,22,4,27,29,1,9,25,24,7,23,17
0.64050525,0.4402743,0.20023096,1,True,3,1000,lime,0.942624568939209,False,22,4,27,29,1,9,25,24,7,23,17
0.64050525,0.6316288,0.008876443,1,False,3,1000,lime,0.9374077320098877,True,22,4,27,29,1,9,25,24,7,23,17
0.64050525,0.5080129,0.13249236,1,False,4,1000,lime,1.1695194244384766,False,22,4,27,29,1,9,25,24,7,23,17
0.64050525,0.62917054,0.011334717,1,False,4,1000,lime,0.9178423881530762,True,22,4,27,29,1,9,25,24,7,23,17
0.64050525,0.505487,0.13501823,1,False,5,1000,lime,0.8922553062438965,False,22,4,27,29,1,9,25,24,7,23,17
0.64050525,0.63772196,0.0027832985,1,False,5,1000,lime,0.9427175521850586,True,22,4,27,29,1,9,25,24,7,23,17
